46.6179 	EXP 	line: autoDraw = False
46.6179 	EXP 	line2: autoDraw = False
46.6179 	EXP 	line3: autoDraw = False
46.6179 	EXP 	line4: autoDraw = False
46.6179 	EXP 	probe: autoDraw = False
46.6179 	EXP 	fixation: autoDraw = True
47.6173 	EXP 	fixation: autoDraw = False
47.6173 	EXP 	line: autoDraw = True
47.6173 	EXP 	line2: autoDraw = True
47.6173 	EXP 	line3: autoDraw = True
47.6173 	EXP 	line4: autoDraw = True
48.3227 	DATA 	Keypress: v
48.6170 	INFO 	Keyboard events cleared
48.6167 	EXP 	probe: autoDraw = True
49.2205 	EXP 	New trial (rep=4, index=2): {'pos': 50, 'corr_resp': 'c'}
49.2218 	DATA 	Keypress: v
49.2330 	EXP 	fixation: autoDraw = False
49.2330 	EXP 	line: autoDraw = False
49.2330 	EXP 	line2: autoDraw = False
49.2330 	EXP 	line3: autoDraw = False
49.2330 	EXP 	line4: autoDraw = False
49.2330 	EXP 	probe: autoDraw = False
49.2330 	EXP 	fixation: autoDraw = True
50.2324 	EXP 	fixation: autoDraw = False
50.2324 	EXP 	line: autoDraw = True
50.2324 	EXP 	line2: autoDraw = True
